ElectionName,LocalityName,LocalityCode,RaceName,NumberOfSeats,BallotName,Percentage,Votes,PoliticalParty
2015 November General,ROCKINGHAM COUNTY,165,Commissioner of Revenue (ROCKINGHAM COUNTY),1,Lowell R. Barb,98.98%,9107,
2015 November General,ROCKINGHAM COUNTY,165,Commissioner of Revenue (ROCKINGHAM COUNTY),1,Write In,1.02%,94,
2015 November General,ROCKINGHAM COUNTY,165,Treasurer (ROCKINGHAM COUNTY),1,L. Todd Garber,99.12%,9503,
2015 November General,ROCKINGHAM COUNTY,165,Treasurer (ROCKINGHAM COUNTY),1,Write In,0.88%,84,
2015 November General,ROCKINGHAM COUNTY,165,Soil and Water Conservation Director Shenandoah Valley District (ROCKINGHAM COUNTY),2,Kevin C. Craun,47.22%,6764,
2015 November General,ROCKINGHAM COUNTY,165,Soil and Water Conservation Director Shenandoah Valley District (ROCKINGHAM COUNTY),2,Stephen R. Lohr,51.93%,7438,
2015 November General,ROCKINGHAM COUNTY,165,Soil and Water Conservation Director Shenandoah Valley District (ROCKINGHAM COUNTY),2,Write In,0.84%,121,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 2),1,Frederick E. Eberly,98.51%,1782,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 2),1,Write In,1.49%,27,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 4),1,William B. Kyger Jr.,98.49%,2091,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 4),1,Write In,1.51%,32,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 5),1,Mike A. Breeden,96.57%,1211,
2015 November General,ROCKINGHAM COUNTY,165,Member Board of Supervisors (DISTRICT 5),1,Write In,3.43%,43,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 2),1,Lowell L. Fulk,97.28%,1790,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 2),1,Write In,2.72%,50,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 4),1,Charlette E. McQuilkin,69.43%,1549,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 4),1,Terry J. Weaver,30.03%,670,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 4),1,Write In,0.54%,12,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 5),1,"Danny R. ""Dan"" Breeden",97.21%,1221,
2015 November General,ROCKINGHAM COUNTY,165,Member School Board (DISTRICT 5),1,Write In,2.79%,35,
2015 November General,ROCKINGHAM COUNTY,165,Mayor - Broadway (BROADWAY),1,Timothy S. Proctor,98.92%,547,
2015 November General,ROCKINGHAM COUNTY,165,Mayor - Broadway (BROADWAY),1,Write In,1.08%,6,
2015 November General,ROCKINGHAM COUNTY,165,Member Town Council - Broadway (BROADWAY),3,Richard E. Fulk,33.65%,454,
2015 November General,ROCKINGHAM COUNTY,165,Member Town Council - Broadway (BROADWAY),3,Douglas W. Harpine,34.54%,466,
2015 November General,ROCKINGHAM COUNTY,165,Member Town Council - Broadway (BROADWAY),3,Fred M. Olson III,30.17%,407,
2015 November General,ROCKINGHAM COUNTY,165,Member Town Council - Broadway (BROADWAY),3,Write In,1.63%,22,
2015 November General,RUSSELL COUNTY,167,Member Senate of Virginia (038),1,"A. Benton Chafin, Jr.",99.17%,5715,Republican
2015 November General,RUSSELL COUNTY,167,Member Senate of Virginia (038),1,Write In,0.83%,48,Write-In
2015 November General,RUSSELL COUNTY,167,Member House of Delegates (003),1,"James W. ""Will"" Morefield",99.86%,721,Republican
2015 November General,RUSSELL COUNTY,167,Member House of Delegates (003),1,Write In,0.14%,1,Write-In
2015 November General,RUSSELL COUNTY,167,Member House of Delegates (004),1,Todd E. Pillion,99.52%,4323,Republican
2015 November General,RUSSELL COUNTY,167,Member House of Delegates (004),1,Write In,0.48%,21,Write-In
2015 November General,RUSSELL COUNTY,167,Clerk of Court (RUSSELL COUNTY),1,P. Ann Sword McReynolds,59.10%,4405,
2015 November General,RUSSELL COUNTY,167,Clerk of Court (RUSSELL COUNTY),1,"Robert H. ""Bob"" Gibson",40.90%,3049,
2015 November General,RUSSELL COUNTY,167,Clerk of Court (RUSSELL COUNTY),1,Write In,0.00%,0,
2015 November General,RUSSELL COUNTY,167,Commonwealth's Attorney (RUSSELL COUNTY),1,Brian K. Patton,99.16%,5521,
2015 November General,RUSSELL COUNTY,167,Commonwealth's Attorney (RUSSELL COUNTY),1,Write In,0.84%,47,
2015 November General,RUSSELL COUNTY,167,Sheriff (RUSSELL COUNTY),1,Steven L. Dye,55.59%,4322,
2015 November General,RUSSELL COUNTY,167,Sheriff (RUSSELL COUNTY),1,"J. A. ""Bo"" Phillips, Jr.",44.37%,3450,
2015 November General,RUSSELL COUNTY,167,Sheriff (RUSSELL COUNTY),1,Write In,0.04%,3,
2015 November General,RUSSELL COUNTY,167,Commissioner of Revenue (RUSSELL COUNTY),1,Randy N. Williams,99.73%,6214,
2015 November General,RUSSELL COUNTY,167,Commissioner of Revenue (RUSSELL COUNTY),1,Write In,0.27%,17,
2015 November General,RUSSELL COUNTY,167,Treasurer (RUSSELL COUNTY),1,"Patrick L. ""Rick"" Thompson",99.60%,6035,
2015 November General,RUSSELL COUNTY,167,Treasurer (RUSSELL COUNTY),1,Write In,0.40%,24,
2015 November General,RUSSELL COUNTY,167,Soil and Water Conservation Director Clinch Valley District (RUSSELL COUNTY),3,Gary L. Breeding,44.41%,3981,
2015 November General,RUSSELL COUNTY,167,Soil and Water Conservation Director Clinch Valley District (RUSSELL COUNTY),3,Zac M. Ketron,28.86%,2587,
2015 November General,RUSSELL COUNTY,167,Soil and Water Conservation Director Clinch Valley District (RUSSELL COUNTY),3,Adam D. Wilson,26.51%,2377,
2015 November General,RUSSELL COUNTY,167,Soil and Water Conservation Director Clinch Valley District (RUSSELL COUNTY),3,Write In,0.22%,20,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors At Large (RUSSELL COUNTY),1,Mark A. Mitchell,99.09%,5316,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors At Large (RUSSELL COUNTY),1,Write In,0.91%,49,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 1),1,Tim C. Lovelace,41.78%,554,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 1),1,Gary Dotson,35.90%,476,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 1),1,"Tommy G. ""Sonny"" Austin Jr.",22.32%,296,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 1),1,Write In,0.00%,0,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 2),1,"Ernest R. ""Shy"" Kennedy",34.86%,449,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 2),1,Lou Ann Jessee Wallace,64.67%,833,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 2),1,Write In,0.47%,6,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 3),1,Ron L. Blankenship,46.44%,581,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 3),1,"Carl H. ""Peanut""  Rhea",53.40%,668,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 3),1,Write In,0.16%,2,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 4),1,Danny L. Brown,35.73%,408,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 4),1,"David R.""Peanut"" Eaton",64.27%,734,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 4),1,Write In,0.00%,0,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 5),1,W. Carlton Elliott,43.46%,518,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 5),1,Steven G. Breeding,56.54%,674,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 5),1,Write In,0.00%,0,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 6),1,Rebecca Taylor Dye,99.58%,955,
2015 November General,RUSSELL COUNTY,167,Member Board of Supervisors (DISTRICT 6),1,Write In,0.42%,4,
2015 November General,RUSSELL COUNTY,167,Member School Board At Large (RUSSELL COUNTY),1,Cynthia K. Compton,54.05%,3803,
2015 November General,RUSSELL COUNTY,167,Member School Board At Large (RUSSELL COUNTY),1,Greg B. Stoots,45.69%,3215,
2015 November General,RUSSELL COUNTY,167,Member School Board At Large (RUSSELL COUNTY),1,Write In,0.26%,18,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 1),1,Jeffrey Thomas Cook,60.25%,826,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 1),1,Linda L. Cross,39.61%,543,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 1),1,Write In,0.15%,2,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 2),1,Charlie L. Collins,74.01%,769,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 2),1,Write In,25.99%,270,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 3),1,"Alex S. Zachwieja, Jr.",99.59%,960,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 3),1,Write In,0.41%,4,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 4),1,A. Wayne Bostic,99.64%,839,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 4),1,Write In,0.36%,3,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 5),1,Roger L. Glovier,33.66%,417,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 5),1,"Donald G. ""Donnie"" Ramey",44.71%,554,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 5),1,Nancy Adams Young,21.47%,266,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 5),1,Write In,0.16%,2,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 6),1,Linda Taylor Garrett,98.81%,995,
2015 November General,RUSSELL COUNTY,167,Member School Board (DISTRICT 6),1,Write In,1.19%,12,
2015 November General,SCOTT COUNTY,169,Member Senate of Virginia (040),1,Charles W. Carrico,98.74%,5343,Republican
2015 November General,SCOTT COUNTY,169,Member Senate of Virginia (040),1,Write In,1.26%,68,Write-In
2015 November General,SCOTT COUNTY,169,Member House of Delegates (001),1,Terry G. Kilgore,98.20%,5794,Republican
2015 November General,SCOTT COUNTY,169,Member House of Delegates (001),1,Write In,1.80%,106,Write-In
2015 November General,SCOTT COUNTY,169,Clerk of Court (SCOTT COUNTY),1,Matthew A. McMurray,23.07%,1549,
2015 November General,SCOTT COUNTY,169,Clerk of Court (SCOTT COUNTY),1,"Mark A. ""Bo"" Taylor",76.76%,5154,
2015 November General,SCOTT COUNTY,169,Clerk of Court (SCOTT COUNTY),1,Write In,0.16%,11,
2015 November General,SCOTT COUNTY,169,Commonwealth's Attorney (SCOTT COUNTY),1,B. Andrew Glenn,29.89%,1969,
2015 November General,SCOTT COUNTY,169,Commonwealth's Attorney (SCOTT COUNTY),1,Marcus F. McClung,70.00%,4611,
2015 November General,SCOTT COUNTY,169,Commonwealth's Attorney (SCOTT COUNTY),1,Write In,0.11%,7,
2015 November General,SCOTT COUNTY,169,Sheriff (SCOTT COUNTY),1,W. John Puckett,51.70%,3526,
2015 November General,SCOTT COUNTY,169,Sheriff (SCOTT COUNTY),1,Jeff B. Edds,48.23%,3289,
2015 November General,SCOTT COUNTY,169,Sheriff (SCOTT COUNTY),1,Write In,0.07%,5,
2015 November General,SCOTT COUNTY,169,Commissioner of Revenue (SCOTT COUNTY),1,Rex E. McCarty,32.20%,2146,
2015 November General,SCOTT COUNTY,169,Commissioner of Revenue (SCOTT COUNTY),1,Debbie C. Dockery,67.74%,4514,
2015 November General,SCOTT COUNTY,169,Commissioner of Revenue (SCOTT COUNTY),1,Write In,0.06%,4,
2015 November General,SCOTT COUNTY,169,Treasurer (SCOTT COUNTY),1,Mitzi Johnson Owens,62.24%,4176,
2015 November General,SCOTT COUNTY,169,Treasurer (SCOTT COUNTY),1,Kevin P. Helms,37.71%,2530,
2015 November General,SCOTT COUNTY,169,Treasurer (SCOTT COUNTY),1,Write In,0.04%,3,
2015 November General,SCOTT COUNTY,169,Soil and Water Conservation Director Scott County District (SCOTT COUNTY),3,Larry Huff,26.36%,2931,
2015 November General,SCOTT COUNTY,169,Soil and Water Conservation Director Scott County District (SCOTT COUNTY),3,Danny R. Meade,41.08%,4569,
2015 November General,SCOTT COUNTY,169,Soil and Water Conservation Director Scott County District (SCOTT COUNTY),3,"James M. ""Pete"" Odle",32.25%,3587,
2015 November General,SCOTT COUNTY,169,Soil and Water Conservation Director Scott County District (SCOTT COUNTY),3,Write In,0.31%,34,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors At Large (SCOTT COUNTY),1,David S. Redwine,64.90%,4246,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors At Large (SCOTT COUNTY),1,"Pat E. Davis, Jr.",34.99%,2289,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors At Large (SCOTT COUNTY),1,Write In,0.11%,7,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 1),1,"James K. ""Skip"" Sheets",46.22%,495,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 1),1,Darrel W. Jeter,53.59%,574,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 1),1,Write In,0.19%,2,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 2),1,Roger A. Vineyard,42.46%,453,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 2),1,Marshall D. Tipton,57.54%,614,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 2),1,Write In,0.00%,0,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 3),1,"Garland ""Jack"" Compton",52.95%,655,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 3),1,Bob D. Etherton,46.81%,579,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 3),1,Write In,0.24%,3,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 4),1,Joe W. Herron,56.98%,698,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 4),1,Jim W. Summers,42.86%,525,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 4),1,Write In,0.16%,2,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 5),1,Ramona Ferguson Russell,47.52%,507,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 5),1,Danny Paul Mann,52.39%,559,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 5),1,Write In,0.09%,1,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 6),1,Chad E. Hood,52.16%,458,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 6),1,Beryl E. Maness,47.84%,420,
2015 November General,SCOTT COUNTY,169,Member Board of Supervisors (DISTRICT 6),1,Write In,0.00%,0,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 1),1,"H. Kelly Spivey, Jr.",42.58%,468,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 1),1,David Mark Templeton,57.42%,631,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 1),1,Write In,0.00%,0,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 2),1,"L. Steve Sallee, Jr.",99.15%,935,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 2),1,Write In,0.85%,8,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 3),1,Bill N. Dingus,37.05%,468,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 3),1,Linda Dockery Gillenwater,62.79%,793,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 3),1,Write In,0.16%,2,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 4),1,Rick M. Miller,42.01%,513,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 4),1,"William R. ""Bill"" Quillen",57.90%,707,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 4),1,Write In,0.08%,1,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 5),1,Stefanie A. Cruby,46.97%,489,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 5),1,Gail L. McConnell,52.93%,551,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 5),1,Write In,0.10%,1,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 6),1,Larry L. Horton,96.00%,769,
2015 November General,SCOTT COUNTY,169,Member School Board (DISTRICT 6),1,Write In,4.00%,32,
2015 November General,SHENANDOAH COUNTY,171,Member Senate of Virginia (026),1,April D. Moore,28.34%,2818,Democratic
2015 November General,SHENANDOAH COUNTY,171,Member Senate of Virginia (026),1,Mark D. Obenshain,71.26%,7085,Republican
2015 November General,SHENANDOAH COUNTY,171,Member Senate of Virginia (026),1,Write In,0.39%,39,Write-In
2015 November General,SHENANDOAH COUNTY,171,Member House of Delegates (015),1,C. Todd Gilbert,97.31%,8323,Republican
2015 November General,SHENANDOAH COUNTY,171,Member House of Delegates (015),1,Write In,2.69%,230,Write-In
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,Adam M. Sharp,8.92%,870,
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,David A. George,24.95%,2433,
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,Tammy L. Heishman,27.67%,2698,
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,Sarona S. Irvin,31.78%,3099,
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,Lisa M. Long,6.58%,642,
2015 November General,SHENANDOAH COUNTY,171,Clerk of Court (SHENANDOAH COUNTY),1,Write In,0.09%,9,
2015 November General,SHENANDOAH COUNTY,171,Commonwealth's Attorney (SHENANDOAH COUNTY),1,Chad A. Logan,47.45%,4689,
2015 November General,SHENANDOAH COUNTY,171,Commonwealth's Attorney (SHENANDOAH COUNTY),1,Amanda McDonald Wiseley,52.40%,5178,
2015 November General,SHENANDOAH COUNTY,171,Commonwealth's Attorney (SHENANDOAH COUNTY),1,Write In,0.15%,15,
2015 November General,SHENANDOAH COUNTY,171,Sheriff (SHENANDOAH COUNTY),1,Timothy C. Carter,98.64%,8933,
2015 November General,SHENANDOAH COUNTY,171,Sheriff (SHENANDOAH COUNTY),1,Write In,1.36%,123,
2015 November General,SHENANDOAH COUNTY,171,Commissioner of Revenue (SHENANDOAH COUNTY),1,Kathy A. Black,99.28%,8570,
2015 November General,SHENANDOAH COUNTY,171,Commissioner of Revenue (SHENANDOAH COUNTY),1,Write In,0.72%,62,
2015 November General,SHENANDOAH COUNTY,171,Treasurer (SHENANDOAH COUNTY),1,Cindy A. George,99.37%,8789,
2015 November General,SHENANDOAH COUNTY,171,Treasurer (SHENANDOAH COUNTY),1,Write In,0.63%,56,
2015 November General,SHENANDOAH COUNTY,171,Soil and Water Conservation Director Lord Fairfax District (SHENANDOAH COUNTY),2,Joan M. Comanor,45.79%,4979,
2015 November General,SHENANDOAH COUNTY,171,Soil and Water Conservation Director Lord Fairfax District (SHENANDOAH COUNTY),2,Mary L. Gessner,53.67%,5836,
2015 November General,SHENANDOAH COUNTY,171,Soil and Water Conservation Director Lord Fairfax District (SHENANDOAH COUNTY),2,Write In,0.53%,58,
2015 November General,SHENANDOAH COUNTY,171,Member Board of Supervisors (DISTRICT 2),1,Steven A. Baker,52.43%,894,
2015 November General,SHENANDOAH COUNTY,171,Member Board of Supervisors (DISTRICT 2),1,Michael N. Wakeman,47.45%,809,
2015 November General,SHENANDOAH COUNTY,171,Member Board of Supervisors (DISTRICT 2),1,Write In,0.12%,2,
2015 November General,SHENANDOAH COUNTY,171,Member Board of Supervisors (DISTRICT 3),1,David E. Ferguson,48.75%,1034,
